No(line_no),주소(address),경도(longitute),위도(latitude),좌표값(status),설치장소상세(address_detail),설치장소타입(address_type),쓰레기통 형태(trash_type),관할기관(gov),관할기관연락처(gov_num)
2347,서울특별시 동남로 가락본동 108-8 사거리 횡단보도,126.9536603,37.5126065,인근좌표,서울특별시 동남로 가락본동 108-8 사거리 횡단보도,,일반쓰레기 수거용,서울시 송파구청,
2348,서울특별시 동남로 가락본동 108-8 사거리 횡단보도,126.9536603,37.5126065,인근좌표,서울특별시 동남로 가락본동 108-8 사거리 횡단보도,,재활용가능자원 수거용,서울시 송파구청,
2349,서울특별시 동남로 가락2동 개롱근린공원 버스정류장 주변,127.1217067,37.48879029,인근좌표,서울특별시 동남로 가락2동 개롱근린공원 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2350,서울특별시 위례광장로 위례신도시 24단지 버스정류장 주변,127.1415978,37.47454981,인근좌표,서울특별시 위례광장로 위례신도시 24단지 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2351,서울특별시 위례광장로 위례신도시 22단지 버스정류장 주변,127.1415978,37.47454981,인근좌표,서울특별시 위례광장로 위례신도시 22단지 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2352,서울특별시 송파대로 송파역 1번 출구,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 송파역 1번 출구,,일반쓰레기 수거용,서울시 송파구청,
2353,서울특별시 송파대로 가락시장역 3번 출구 주변,127.1261347,37.47116351,정좌표,서울특별시 송파대로 가락시장역 3번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2354,서울특별시 중대로 경찰병원역 1번 출구 주변,127.1108941,37.48987846,인근좌표,서울특별시 중대로 경찰병원역 1번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2355,서울특별시 중대로 경찰병원역 1번 출구 주변,127.1108941,37.48987846,인근좌표,서울특별시 중대로 경찰병원역 1번 출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2356,서울특별시 송파대로 가락시장역 6번 출구 주변,127.126772,37.47105736,정좌표,서울특별시 송파대로 가락시장역 6번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2357,서울특별시 오금로 오금역 3번 출구 주변,127.1042172,37.52042032,인근좌표,서울특별시 오금로 오금역 3번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2358,서울특별시 송파대로 문정역 1번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 문정역 1번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2359,서울특별시 송파대로 문정역 1번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 문정역 1번 출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2360,서울특별시 송파대로 문정역 2번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 문정역 2번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2361,서울특별시 송파대로 문정역 2번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 문정역 2번 출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2362,서울특별시 송파대로 송파역 3번 출구,127.1261347,37.47116351,정좌표,서울특별시 송파대로 송파역 3번 출구,,일반쓰레기 수거용,서울시 송파구청,
2363,서울특별시 송이로 문정중교 사거리 근린공원 주변,127.121175,37.49704261,인근좌표,서울특별시 송이로 문정중교 사거리 근린공원 주변,,일반쓰레기 수거용,서울시 송파구청,
2364,서울특별시 송이로 문정중교 사거리 근린공원 주변,127.121175,37.49704261,인근좌표,서울특별시 송이로 문정중교 사거리 근린공원 주변,,재활용가능자원 수거용,서울시 송파구청,
2365,서울특별시 송파대로 장지역 1번 출구,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 장지역 1번 출구,,일반쓰레기 수거용,서울시 송파구청,
2366,서울특별시 송파대로 장지역 1번 출구,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 장지역 1번 출구,,재활용가능자원 수거용,서울시 송파구청,
2367,서울특별시 송파대로 장지역 2번 출구,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 장지역 2번 출구,,일반쓰레기 수거용,서울시 송파구청,
2368,서울특별시 양재대로 가락동 21-6 웃말공원 버스정류장 주변,127.1222667,37.50152737,정좌표,서울특별시 양재대로 가락동 21-6 웃말공원 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2369,서울특별시 문정로 가락동 177-11 앞 근린공원 버스정류장 주변,127.1377259,37.49438142,정좌표,서울특별시 문정로 가락동 177-11 앞 근린공원 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2370,서울특별시 송이로 문정푸르지오 3차(아) 302동 앞 주변,127.1148413,37.50403484,인근좌표,서울특별시 송이로 문정푸르지오 3차(아) 302동 앞 주변,,일반쓰레기 수거용,서울시 송파구청,
2371,서울특별시 문정로 문정동 39-1 버스정류장 주변,127.124591,37.48648287,정좌표,서울특별시 문정로 문정동 39-1 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2372,서울특별시 문정로 문정동 39-1 버스정류장 주변,127.124591,37.48648287,정좌표,서울특별시 문정로 문정동 39-1 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2373,서울특별시 송파대로 복정역 1번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 복정역 1번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2374,서울특별시 송파대로 복정역 2번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 복정역 2번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2375,서울특별시 송파대로 복정역 2번 출구 주변,127.1261347,37.47116351,인근좌표,서울특별시 송파대로 복정역 2번 출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2376,서울특별시 중대로 경찰병원역 4번 출구 주변,127.1108941,37.48987846,인근좌표,서울특별시 중대로 경찰병원역 4번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2377,서울특별시 동남로 개롱근린공원 버스정류장 주변,127.1333878,37.49781563,인근좌표,서울특별시 동남로 개롱근린공원 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2378,서울특별시 동남로 개롱근린공원 버스정류장 주변,127.1333878,37.49781563,인근좌표,서울특별시 동남로 개롱근린공원 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2379,서울특별시 동남로 개롱역 4번 출구 주변,127.1443577,37.51741579,인근좌표,서울특별시 동남로 개롱역 4번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2380,서울특별시 동남로 개롱역 4번 출구 주변,127.1443577,37.51741579,인근좌표,서울특별시 동남로 개롱역 4번 출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2381,서울특별시 오금로 개롱역 3번 출구 주변,127.1042172,37.52042032,인근좌표,서울특별시 오금로 개롱역 3번 출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2382,서울특별시 마천로 마천동 32 버스정류장 주변,127.1437512,37.49964832,정좌표,서울특별시 마천로 마천동 32 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2383,서울특별시 성내천로 마천동 576 우방(아) 버스정류장 주변,127.1520155,37.50031408,정좌표,서울특별시 성내천로 마천동 576 우방(아) 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2384,서울특별시 성내천로 마천동 576 우방(아) 버스정류장 주변,127.1520155,37.50031408,정좌표,서울특별시 성내천로 마천동 576 우방(아) 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2385,서울특별시 오금로 거여동 21-3 버스정류장 주변,127.142834,37.49408829,정좌표,서울특별시 오금로 거여동 21-3 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2386,서울특별시 오금로 거여동 21-3 버스정류장 주변,127.142834,37.49408829,정좌표,서울특별시 오금로 거여동 21-3 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2387,서울특별시 양산로 거여동 290 거여1단지(아) 버스정류장 주변,127.1445024,37.49092662,정좌표,서울특별시 양산로 거여동 290 거여1단지(아) 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2388,서울특별시 양산로 거여동 290 거여1단지(아) 버스정류장 주변,127.1445024,37.49092662,정좌표,서울특별시 양산로 거여동 290 거여1단지(아) 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2389,서울특별시 성내천로 마천동 330-3 버스정류장 주변,127.1576406,37.49027481,인근좌표,서울특별시 성내천로 마천동 330-3 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2390,서울특별시 성내천로 마천동 330-3 버스정류장 주변,127.1576406,37.49027481,인근좌표,서울특별시 성내천로 마천동 330-3 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2391,서울특별시 성내천로 거여동576 남한산성 입구,127.1571634,37.4904078,정좌표,서울특별시 성내천로 거여동576 남한산성 입구,,일반쓰레기 수거용,서울시 송파구청,
2392,서울특별시 동남로 오금동127-15 버스정류장 주변,127.137792,37.50293456,정좌표,서울특별시 동남로 오금동127-15 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2393,서울특별시 오금로 방이동 225 한양(아) 상가 버스정류장 주변,127.1226324,37.5061288,정좌표,서울특별시 오금로 방이동 225 한양(아) 상가 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2394,서울특별시 양재대로 방이역 3번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 방이역 3번 출구 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2395,서울특별시 양재대로 방이역 3번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 방이역 3번 출구 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2396,서울특별시 양재대로 보성중고교 버스정류장 주변,127.0362488,37.46083737,인근좌표,서울특별시 양재대로 보성중고교 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2397,서울특별시 양재대로 보성중고교 버스정류장 주변,127.0362488,37.46083737,인근좌표,서울특별시 양재대로 보성중고교 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2398,서울특별시 양재대로 올림픽공원역 1번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 올림픽공원역 1번 출구 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2399,서울특별시 양재대로 올림픽공원역 1번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 올림픽공원역 1번 출구 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2400,서울특별시 양재대로 방이역 1번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 방이역 1번 출구 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2401,서울특별시 양재대로 방이역 1번 출구 버스정류장 주변,127.0211139,37.46073435,인근좌표,서울특별시 양재대로 방이역 1번 출구 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2402,서울특별시 오금로 오금역 7번출구 주변,127.1042172,37.52042032,인근좌표,서울특별시 오금로 오금역 7번출구 주변,,일반쓰레기 수거용,서울시 송파구청,
2403,서울특별시 오금로 오금역 7번출구 주변,127.1042172,37.52042032,인근좌표,서울특별시 오금로 오금역 7번출구 주변,,재활용가능자원 수거용,서울시 송파구청,
2404,서울특별시 가락로 방이동 160-3 버스정류장 주변,127.1195337,37.5119443,정좌표,서울특별시 가락로 방이동 160-3 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2405,서울특별시 가락로 방이동 160-3 버스정류장 주변,127.1195337,37.5119443,정좌표,서울특별시 가락로 방이동 160-3 버스정류장 주변,,재활용가능자원 수거용,서울시 송파구청,
2406,서울특별시 마천로 방이동 208 앞 사거리 주변,127.1415153,37.50129195,정좌표,서울특별시 마천로 방이동 208 앞 사거리 주변,,일반쓰레기 수거용,서울시 송파구청,
2407,서울특별시 마천로 방이동 208 앞 사거리 주변,127.1415153,37.50129195,정좌표,서울특별시 마천로 방이동 208 앞 사거리 주변,,재활용가능자원 수거용,서울시 송파구청,
2408,서울특별시 위례성대로 방이동 183-3 버스정류장 주변,127.1258031,37.51220383,정좌표,서울특별시 위례성대로 방이동 183-3 버스정류장 주변,,일반쓰레기 수거용,서울시 송파구청,
2409,서울특별시 중대로 오금공원 사거리 주변,127.1245941,37.49613053,인근좌표,서울특별시 중대로 오금공원 사거리 주변,,일반쓰레기 수거용,서울시 송파구청,
